is_shorts,duration_seconds,channel_subscriber_count,channel_view_count,channel_video_count,channel_age_days,video_category_id,video_trending_country,channel_country_int,video_licensed_content,publish_hour,publish_day_of_week,title_length,tag_count,reach_level
0,277.0,291000.0,418319606.0,137.0,2269,8,0,18,1,13,3,43,0,1
0,755.0,335000.0,241769125.0,1305.0,4748,6,0,18,1,10,3,44,1,1
0,109.0,3860000.0,955234274.0,37.0,2230,8,1,53,0,4,1,36,1,3
0,17580.0,5560000.0,3258646840.0,11703.0,3384,6,1,55,0,13,4,89,1,3
0,608.0,71700.0,9423937.0,634.0,5943,6,0,45,1,9,2,69,1,1
0,949.0,772000.0,190890109.0,307.0,3361,10,1,45,1,10,4,38,1,1
0,118.0,59300.0,47185166.0,2460.0,883,2,1,53,1,16,6,28,1,1
0,18682.0,85500.0,41334489.0,1864.0,3664,6,1,45,1,16,3,67,1,1
0,14617.0,256000.0,168173554.0,1504.0,3383,4,0,18,1,18,0,23,1,1
0,584.0,54300.0,15083258.0,383.0,4753,6,1,54,1,10,3,36,1,1
0,863.0,61000.0,9149255.0,542.0,3852,6,1,45,1,10,3,65,1,1
0,561.0,465000.0,307366080.0,3053.0,4429,6,1,45,1,9,0,68,1,1
0,494.0,103000.0,30795485.0,231.0,3822,6,1,18,1,16,2,26,1,1
0,631.0,18200.0,9088024.0,705.0,1463,6,1,45,1,4,3,63,0,1
0,131.0,567000.0,511382689.0,306.0,1150,10,1,53,1,9,2,30,1,1
0,883.0,130000.0,77300744.0,2198.0,3637,6,1,45,1,9,6,46,1,1
0,41071.0,11700.0,1985383.0,1899.0,3899,6,0,18,1,22,4,96,1,1
0,1521.0,1510000.0,2069867614.0,48105.0,3802,9,1,45,1,12,5,81,1,1
0,531.0,386000.0,119643409.0,3210.0,2420,6,1,45,1,11,0,65,1,1
0,1852.0,230000.0,63689563.0,1115.0,3576,6,1,45,1,2,6,20,1,1
0,557.0,411000.0,363757809.0,13799.0,3062,4,0,18,1,14,6,79,1,2
0,1128.0,142000.0,70134993.0,1678.0,3373,6,0,45,1,11,5,40,1,1
0,11062.0,162000.0,112262069.0,3856.0,6241,5,0,54,1,4,5,52,0,1
0,367.0,11400000.0,6097300987.0,1474.0,2271,8,1,23,1,13,4,45,1,2
0,456.0,21100.0,7989564.0,325.0,448,6,1,18,1,10,6,39,1,1
0,296.0,80700.0,128316414.0,13.0,1190,10,1,18,1,6,2,48,0,1
0,75.0,87500.0,53492760.0,565.0,2109,2,1,45,1,13,4,26,1,1
0,17472.0,1020000.0,1189079107.0,5507.0,7076,6,0,18,1,17,4,66,1,1
0,1544.0,2250000.0,1317482336.0,78007.0,6812,9,0,53,0,1,6,23,1,2
0,825.0,4010000.0,1126144397.0,354.0,539,6,0,53,1,1,5,32,1,3
0,112.0,651000.0,318529976.0,1571.0,667,4,1,54,0,0,3,27,1,1
0,227.0,30900000.0,26573273822.0,3204.0,4626,8,1,53,1,15,2,38,1,3
0,765.0,524000.0,50146256.0,898.0,2952,6,1,45,1,10,4,49,0,1
0,27878.0,299000.0,176865820.0,4692.0,2242,6,1,45,1,12,5,46,1,3
0,638.0,332000.0,111329566.0,1676.0,5235,6,1,45,1,10,4,61,1,1
0,821.0,199000.0,75394347.0,996.0,2758,6,1,45,1,9,5,36,0,1
0,1364.0,148000.0,49578115.0,1864.0,2522,6,1,45,1,4,5,67,1,1
0,1601.0,22900.0,2935186.0,1193.0,752,9,1,45,1,12,5,82,1,1
0,574.0,630000.0,278877604.0,2460.0,3998,6,1,45,1,10,2,55,1,1
0,968.0,133000.0,55031728.0,1349.0,3919,6,1,45,1,9,4,47,1,1
1,45.0,44500.0,50224017.0,881.0,379,10,1,18,1,8,5,45,1,1
0,538.0,60900.0,18376634.0,505.0,974,10,1,54,1,9,1,17,0,1
0,1076.0,14400.0,16444241.0,1786.0,4661,6,1,45,1,19,6,34,1,1
0,857.0,226000.0,51545720.0,758.0,2938,6,1,45,1,10,3,36,1,1
0,591.0,108000.0,89008844.0,1798.0,1547,4,0,53,1,4,0,49,1,1
1,11.0,548000.0,459826952.0,4611.0,2355,4,0,45,1,14,1,79,1,2
0,17731.0,772.0,11808.0,11.0,665,10,0,18,0,7,6,42,0,1
1,55.0,26700000.0,24395901511.0,1439.0,3014,4,1,53,1,16,2,29,0,3
1,14.0,31400.0,63700795.0,1500.0,1257,5,1,18,1,13,2,31,1,1
0,834.0,134000.0,22430272.0,100.0,238,6,1,45,1,10,5,68,1,1
0,788.0,354000.0,137587606.0,3144.0,3151,6,0,45,1,10,3,49,1,1
0,7922.0,332000.0,445009024.0,7360.0,4833,7,1,45,1,17,6,33,1,1
0,549.0,45400.0,23796139.0,1969.0,2727,6,1,45,1,15,1,65,1,1
0,1391.0,62500.0,60963609.0,984.0,1354,6,1,45,1,15,6,67,1,1
1,18.0,24200.0,12636173.0,269.0,523,10,0,53,1,21,4,99,1,2
0,911.0,1390000.0,582401814.0,561.0,3734,5,1,45,1,12,6,43,1,2
0,1419.0,31900.0,7310267.0,462.0,4652,5,1,45,1,11,3,41,1,1
0,797.0,239000.0,31621754.0,1011.0,1645,12,0,18,1,13,0,98,1,1
0,11854.0,8150.0,1303295.0,136.0,668,4,0,54,1,17,1,43,0,1
0,1003.0,7500000.0,2254537876.0,1578.0,1661,6,0,54,1,14,2,27,1,3
0,20131.0,401000.0,236804143.0,2094.0,1873,6,0,54,1,19,5,50,0,1
0,6625.0,1320000.0,560525075.0,3827.0,1682,6,1,45,1,15,0,92,1,1
0,511.0,366000.0,265792055.0,1744.0,2264,6,1,18,1,3,5,32,1,1
0,429.0,26900.0,11983512.0,503.0,448,6,1,18,1,9,4,47,1,1
0,1209.0,329000.0,107251087.0,998.0,1935,6,1,45,1,10,1,93,1,1
1,19.0,1060000.0,800671814.0,958.0,3179,4,1,45,1,13,3,8,0,2
0,662.0,350000.0,156954396.0,5026.0,5165,6,1,45,1,23,5,63,1,1
0,11145.0,93700.0,31157026.0,1500.0,563,13,1,45,1,11,5,59,0,2
0,904.0,611000.0,424170922.0,2430.0,4437,6,1,45,1,9,0,37,1,1
0,4700.0,17000.0,18949755.0,4789.0,2276,6,0,54,1,12,1,47,1,1
0,1010.0,141000.0,29469433.0,382.0,2118,6,1,45,1,13,0,36,1,1
0,63.0,8570.0,1825067.0,50.0,649,10,1,54,0,13,6,26,0,1
0,148.0,3040000.0,140041543.0,78.0,5862,8,0,53,0,4,4,45,0,1
0,700.0,18800.0,4419773.0,970.0,2872,6,0,18,1,14,1,67,1,1
0,714.0,235000.0,174625471.0,976.0,3617,6,1,45,1,11,2,38,1,1
0,9471.0,53900.0,7460216.0,931.0,3442,4,0,18,1,16,5,66,0,1
1,42.0,69200.0,106202576.0,1848.0,638,10,1,18,1,0,5,63,1,1
0,496.0,94300.0,69196154.0,1332.0,3273,6,1,45,1,10,0,70,1,1
0,949.0,9450.0,3053112.0,531.0,5023,6,1,45,1,11,1,36,1,1
0,180.0,900.0,48256.0,3.0,51,8,1,54,1,9,2,5,1,1
0,581.0,3700.0,1313109.0,370.0,1247,6,1,45,1,3,2,48,1,1
0,947.0,68200.0,27096401.0,1460.0,5519,6,1,45,1,16,5,70,1,1
0,14800.0,2450000.0,861747211.0,1989.0,2830,6,0,23,1,16,0,55,1,1
1,26.0,83400.0,129098102.0,2223.0,955,10,1,18,1,13,3,68,0,1
0,32155.0,6580000.0,2828211630.0,7397.0,2347,6,1,54,1,17,4,31,1,3
0,511.0,631000.0,26580348.0,5242.0,2398,5,1,18,1,3,4,41,1,1
0,6145.0,11700.0,1134169.0,11.0,227,10,1,53,1,11,5,52,1,2
1,39.0,905000.0,329346164.0,445.0,1115,11,1,53,1,12,2,50,1,1
0,215.0,168000.0,75957949.0,53.0,6523,8,1,54,1,14,3,29,0,2
0,187.0,19800.0,689879457.0,69.0,794,8,0,54,1,4,4,8,1,3
0,286.0,1090000.0,948739621.0,1515.0,2121,10,1,52,1,18,0,43,1,1
0,1073.0,292000.0,58027442.0,267.0,5105,4,1,45,1,13,2,86,0,1
0,669.0,116000.0,38404819.0,856.0,1960,6,1,25,1,10,6,41,1,1
0,281.0,68400.0,47439303.0,108.0,5637,8,0,18,1,12,0,29,0,1
0,944.0,156000.0,27976865.0,665.0,1003,6,1,54,1,11,2,60,0,1
0,549.0,106000.0,23107727.0,296.0,4844,6,1,45,1,4,5,40,1,1
0,28133.0,263000.0,150808568.0,4525.0,2242,6,1,45,1,6,5,60,1,2
0,902.0,60100.0,71550612.0,2743.0,2158,6,1,45,1,10,0,40,1,1
0,279.0,128000.0,51018319.0,1279.0,3919,6,1,45,1,0,2,77,0,1
0,1528.0,18700.0,290783.0,70.0,1180,6,0,6,0,11,0,34,1,1
0,198.0,21100.0,38174398.0,102.0,3354,8,1,54,1,21,2,2,1,1
0,258.0,49400.0,13552747.0,22.0,2784,8,1,45,0,14,3,27,0,1
0,1112.0,1470.0,225451.0,46.0,708,10,1,45,0,12,5,17,0,1
0,331.0,100000.0,43017879.0,159.0,7094,8,0,18,1,7,1,46,0,1
0,528.0,4590000.0,428513063.0,558.0,2017,6,1,23,1,2,2,34,1,3
0,9342.0,332000.0,444505878.0,7354.0,4833,7,1,45,1,17,1,29,1,1
0,949.0,44500.0,19402000.0,991.0,4409,6,1,45,1,11,5,49,1,1
0,1623.0,94100.0,68675725.0,1326.0,3273,6,1,45,1,10,2,81,1,1
0,1471.0,246000.0,142729285.0,1628.0,4244,6,1,45,1,10,5,43,1,1
0,574.0,105000.0,38736324.0,3512.0,1555,4,0,18,1,10,1,42,1,1
0,862.0,175000.0,34768242.0,717.0,1003,6,1,54,1,11,4,70,0,1
0,122.0,471000.0,187244865.0,274.0,3893,6,0,23,1,15,2,31,0,1
0,994.0,1020000.0,1190455029.0,5521.0,7076,6,0,18,1,10,3,55,1,1
0,1077.0,54100.0,24102492.0,973.0,6623,6,0,18,1,9,2,56,1,1
0,923.0,374000.0,140839460.0,1506.0,2612,5,1,45,1,8,6,57,0,1
0,187.0,122000.0,67016056.0,149.0,1953,8,1,23,1,11,0,37,0,1
0,526.0,81000.0,17017185.0,431.0,339,5,1,45,1,8,0,92,1,1
0,178.0,1290000.0,260443713.0,1184.0,2636,6,1,23,1,10,3,31,0,1
0,20213.0,1460000.0,119218827.0,667.0,2884,6,0,53,0,19,6,54,1,3
1,17.0,2580000.0,1005302347.0,464.0,2068,10,1,22,1,16,5,54,1,3
0,1236.0,313000.0,88211283.0,649.0,2875,5,1,45,1,11,4,71,1,1
0,973.0,24400.0,2410177.0,454.0,3852,6,1,45,1,9,3,74,1,1
0,898.0,332000.0,111742910.0,1682.0,5235,6,1,45,1,11,0,37,1,1
1,27.0,1030000.0,488725313.0,751.0,3179,4,1,45,1,10,2,7,0,1
0,1133.0,20100.0,9504522.0,756.0,3083,6,0,45,1,13,5,18,1,1
0,803.0,169000.0,21962417.0,372.0,2798,6,1,45,1,7,1,52,1,1
0,222.0,13300.0,19821707.0,42.0,2156,8,0,54,1,5,3,7,1,1
0,593.0,1390000.0,679563177.0,34867.0,3307,13,0,54,1,22,3,65,1,3
0,31080.0,383000.0,103310301.0,1214.0,2048,6,0,53,1,10,5,68,1,1
0,72.0,20400.0,609685.0,183.0,1181,10,1,18,1,2,1,14,1,1
0,1802.0,55600.0,36430173.0,1104.0,4979,6,0,54,1,10,6,27,1,1
0,651.0,6800.0,2185803.0,483.0,5023,6,1,45,1,22,5,29,1,1
0,524.0,130000.0,120269530.0,2308.0,4987,6,1,45,1,3,5,85,0,1
0,791.0,236000.0,176619744.0,1000.0,3617,6,0,45,1,11,5,60,1,1
0,11929.0,182000.0,153955473.0,2401.0,1849,6,1,45,1,8,3,28,0,1
0,295.0,448000.0,387117854.0,402.0,1324,8,0,47,0,12,1,46,1,1
1,14.0,580000.0,500906761.0,4823.0,2355,4,0,45,1,14,4,67,1,1
0,788.0,57900.0,18142507.0,597.0,3431,6,0,45,1,23,0,29,1,1
0,278.0,113000.0,57133850.0,1551.0,2946,8,1,19,1,11,6,32,1,2
0,2763.0,17800.0,4774.0,1.0,278,6,1,45,0,9,2,53,1,1
0,744.0,57200.0,65909075.0,2638.0,2158,6,1,45,0,11,1,48,1,1
0,636.0,98700.0,17871069.0,711.0,1848,10,1,18,1,10,2,47,0,1
0,367.0,13200.0,4532635.0,245.0,807,6,1,18,1,4,4,16,0,1
0,85.0,18400.0,4522984.0,627.0,3213,6,1,54,0,11,3,65,0,1
0,1245.0,248000.0,144662446.0,1652.0,4244,6,1,45,1,9,4,44,1,1
0,257.0,2300.0,60497.0,7.0,297,8,0,54,0,13,3,44,0,1
0,13330.0,1620000.0,2334518221.0,12029.0,2566,6,1,41,1,10,6,31,1,3
0,595.0,335000.0,123623513.0,279.0,1122,6,1,45,1,23,3,51,1,1
1,15.0,40800.0,52206858.0,169.0,1376,10,1,42,1,14,1,20,0,3
0,852.0,541000.0,164618412.0,5284.0,3318,9,0,18,1,12,3,96,1,1
0,1026.0,318000.0,340317830.0,1331.0,5082,6,0,23,0,9,6,96,1,1
0,212.0,5600.0,2494226746.0,187.0,1892,8,1,54,1,3,0,18,1,2
0,262.0,11100.0,96501322.0,261.0,2716,8,0,54,1,10,1,5,1,1
1,16.0,68200.0,90311551.0,1168.0,884,11,1,53,1,16,3,26,1,1
0,490.0,367000.0,266667035.0,1756.0,2264,6,1,18,1,4,6,36,1,1
0,1046.0,19200.0,6978188.0,419.0,688,6,0,45,1,11,0,23,0,1
1,21.0,612000.0,239168644.0,1072.0,649,3,0,53,1,16,5,95,1,3
0,66.0,66600.0,55066914.0,476.0,459,10,1,18,1,6,0,31,1,1
0,7646.0,161000.0,22892298.0,269.0,1785,6,1,25,1,15,4,29,1,1
0,1133.0,54800.0,16264469.0,2469.0,4933,6,0,18,1,10,3,99,1,1
0,1788.0,10100.0,2225924.0,53.0,649,10,1,54,0,15,0,57,0,1
1,58.0,18400.0,59890045.0,1277.0,1400,5,1,18,1,9,3,43,0,1
0,266.0,71100.0,14638952.0,195.0,3974,8,1,54,0,5,6,22,0,1
0,788.0,1180000.0,443442890.0,602.0,3848,10,1,45,1,10,3,43,0,1
0,625.0,4130.0,665951.0,155.0,642,6,1,18,1,15,0,59,1,1
0,8169.0,325000.0,429214551.0,7182.0,4833,7,1,45,1,17,2,30,0,1
1,50.0,720000.0,443788627.0,1204.0,850,10,1,20,1,13,3,43,1,1
0,290.0,2020.0,4047297.0,95.0,178,8,1,53,1,17,0,34,1,2
0,304.0,826000.0,781794757.0,30844.0,4589,13,1,45,1,11,6,39,0,2
0,499.0,69800.0,17206233.0,392.0,2046,6,1,45,1,11,5,42,1,1
1,54.0,86400.0,88627579.0,558.0,795,10,1,53,1,9,0,47,1,1
0,1300.0,839000.0,378439006.0,831.0,4241,6,1,45,1,9,0,42,1,1
0,670.0,89200.0,51357146.0,2446.0,3212,6,0,45,1,10,0,65,0,1
0,1268.0,51800.0,9503896.0,87.0,2920,6,1,45,1,2,6,36,1,1
0,227.0,465000.0,382081356.0,421.0,3110,8,0,23,1,9,5,47,1,2
0,171.0,276000.0,399734796.0,643.0,878,8,1,53,0,0,3,33,1,2
0,4421.0,354000.0,107145589.0,488.0,1276,6,0,54,0,12,4,16,0,1
0,23821.0,115000.0,31992962.0,722.0,4454,6,1,45,1,16,0,9,1,1
1,60.0,1120000.0,1267263750.0,23518.0,4662,4,1,45,1,10,6,88,1,2
0,165.0,2260.0,4644079.0,8.0,1268,8,0,54,1,10,5,2,1,1
0,167.0,1320.0,140548017.0,189.0,2248,8,1,54,1,10,3,10,1,1
0,248.0,26900.0,8922643.0,143.0,2328,8,0,18,1,12,6,50,0,1
0,787.0,493.0,183997.0,20.0,3054,10,0,54,0,4,3,47,0,1
0,351.0,663000.0,373848416.0,2275.0,3205,6,1,45,1,14,2,93,1,1
0,1387.0,851000.0,1344697156.0,1132.0,2016,6,1,45,1,12,5,20,1,1
0,195.0,9300000.0,2990812173.0,1731.0,2566,4,1,41,1,11,1,26,1,2
0,183.0,1680000.0,558474996.0,1979.0,2242,8,1,23,1,9,6,41,1,1
0,495.0,92100.0,54497968.0,2054.0,5220,6,1,45,1,10,1,67,1,1
0,1064.0,530000.0,54703954.0,936.0,2952,6,1,45,1,11,2,53,0,1
1,46.0,38400.0,23425673.0,807.0,1005,6,1,18,1,9,2,40,0,1
0,24552.0,2230000.0,442415480.0,1305.0,2496,6,1,23,1,11,6,58,1,2
0,979.0,186000.0,39222364.0,348.0,3204,12,1,45,1,15,6,55,1,1
0,4007.0,386000.0,276147484.0,5080.0,7065,6,1,45,1,4,3,39,1,1
0,517.0,93800.0,33082090.0,3745.0,4250,6,1,45,1,10,4,41,1,1
1,17.0,53800.0,42079683.0,832.0,1054,10,1,18,1,0,5,87,1,1
0,1156.0,64200.0,79840329.0,2250.0,3976,6,1,45,1,10,3,78,1,1
0,843.0,172000.0,33482400.0,709.0,1003,6,1,54,1,10,2,79,0,1
0,1943.0,18300.0,1346400.0,17.0,952,6,1,18,1,11,2,16,0,1
0,13129.0,202000.0,63798638.0,6444.0,4816,6,0,18,1,6,1,79,1,1
0,11786.0,418000.0,202212879.0,1234.0,6138,13,1,45,1,13,0,35,1,2
0,42900.0,1640000.0,2347470634.0,206370.0,7157,9,1,45,1,13,2,97,1,2
0,173.0,2890.0,6992262.0,71.0,2150,8,1,54,1,16,2,13,1,1
0,526.0,365000.0,262617770.0,1713.0,2264,6,1,18,1,3,6,29,1,1
0,14338.0,32100.0,5348414.0,600.0,1433,6,1,54,1,17,6,51,0,1
0,752.0,7670.0,6139786.0,1388.0,2310,6,1,45,1,2,3,16,1,1
0,741.0,139000.0,10175111.0,222.0,2750,4,1,45,1,10,1,20,1,1
0,974.0,45700.0,49014514.0,2590.0,4079,6,1,45,1,15,2,66,1,1
0,631.0,148000.0,75956059.0,964.0,4141,6,1,45,1,10,6,37,1,1
0,752.0,39900.0,9327961.0,108.0,3965,6,1,54,1,10,4,39,0,1
0,738.0,34600.0,14491188.0,266.0,393,10,1,45,1,10,6,46,0,1
0,246.0,1160000.0,3538960686.0,4259.0,4549,8,1,45,1,2,3,21,1,1
0,961.0,1710000.0,403263670.0,253.0,3848,10,1,45,1,10,4,32,0,1
0,25158.0,2890000.0,1809561983.0,46313.0,5345,9,1,45,1,16,1,66,1,2
1,20.0,19300.0,9376361.0,2271.0,2823,12,0,54,1,11,0,60,0,1
1,24.0,6280000.0,9669868975.0,1105.0,6824,4,0,39,1,12,2,41,0,3
0,671.0,50900.0,7384957.0,360.0,4352,6,0,25,1,9,1,49,1,1
0,1023.0,54500.0,24582114.0,1006.0,6623,6,0,18,1,6,1,53,1,1
0,8509.0,330000.0,438489933.0,7287.0,4833,7,1,45,1,17,2,30,1,1
1,57.0,1310000.0,220788243.0,259.0,4892,2,1,45,1,11,6,13,0,1
0,655.0,5880.0,4023337.0,186.0,644,10,1,45,1,20,4,13,0,1
0,937.0,551000.0,190260553.0,311.0,1970,6,0,53,1,4,5,48,0,1
0,23149.0,21200.0,3381920.0,1181.0,1872,6,0,18,1,20,6,80,0,1
0,281.0,54200.0,18543066.0,1711.0,4459,6,0,45,1,15,1,98,1,1
0,1980.0,468000.0,427993762.0,14587.0,3413,9,1,45,1,13,3,80,1,1
0,99.0,230000.0,221050857.0,10749.0,2018,4,0,18,1,6,1,39,1,2
0,3115.0,24300.0,13690081.0,2174.0,4656,6,1,54,1,7,4,64,0,1
0,13090.0,1200000.0,2244450793.0,540496.0,6380,9,1,45,1,14,6,44,0,2
0,1136.0,3690000.0,839676445.0,812.0,4036,12,0,6,1,18,2,35,1,2
0,1028.0,95600.0,71246379.0,1359.0,3273,6,0,45,1,3,2,98,1,1
0,1306.0,595000.0,383185846.0,16565.0,5070,4,0,54,1,16,0,36,1,1
1,35.0,2860000.0,1773896853.0,1693.0,3587,3,1,53,1,0,3,88,1,3
0,208.0,443000.0,886622658.0,408.0,2643,8,0,18,1,13,0,39,1,1
0,274.0,3870000.0,1017655536.0,1888.0,3314,8,0,20,1,14,1,45,1,2
0,237.0,165.0,669369.0,80.0,78,8,1,54,1,7,0,2,1,1
0,548.0,71600.0,9346960.0,629.0,5943,6,0,45,1,8,4,55,1,1
0,227.0,721000.0,8147436946.0,2021.0,4589,8,1,54,1,4,4,19,1,3
0,652.0,47700.0,22216432.0,1141.0,4409,6,1,45,1,6,5,74,1,1
0,714.0,40300.0,2083319.0,295.0,3344,6,1,45,1,9,5,34,1,1
0,27206.0,167000.0,21066997.0,356.0,2798,6,1,45,1,18,1,27,0,1
0,2445.0,234000.0,50507631.0,460.0,2150,6,1,18,1,4,1,24,1,1
0,320.0,55100.0,16797479.0,566.0,3431,6,1,45,1,15,1,34,1,1
0,13955.0,5240000.0,1635081792.0,445.0,539,6,0,53,1,20,5,41,1,3
0,554.0,25900.0,12821882.0,472.0,307,6,1,18,1,9,5,57,1,1
0,666.0,521000.0,272855302.0,1588.0,4467,6,1,45,1,9,0,46,1,1
1,16.0,3300000.0,1688762097.0,691.0,2068,10,1,53,1,13,1,56,1,3
0,188.0,12900000.0,2867026124.0,2296.0,1992,4,1,41,1,14,4,94,1,1
1,28.0,2930000.0,5795928022.0,357118.0,3986,9,1,45,1,12,5,39,1,2
0,18214.0,10800.0,3337656.0,1201.0,4701,6,1,45,1,15,1,19,1,1
0,7306.0,199000.0,62222950.0,6340.0,4816,6,0,18,1,5,3,93,1,1
0,6957.0,18400.0,6169333.0,1141.0,2587,6,0,18,1,17,2,60,1,1
0,664.0,17200.0,1754295.0,144.0,3043,6,1,45,1,10,0,37,0,1
0,165.0,47700.0,81790354.0,56.0,1116,8,1,54,1,9,0,7,1,1
1,21.0,155000.0,148015498.0,18276.0,4020,9,1,45,1,2,3,32,1,1
0,649.0,623000.0,266256191.0,2306.0,3998,6,1,45,1,11,4,48,1,1
1,32.0,160000.0,212645930.0,2022.0,1057,10,1,18,1,3,3,12,1,1
0,218.0,72.0,219427.0,36.0,154,8,1,54,1,21,5,2,1,1
1,60.0,18700000.0,8279336000.0,2320.0,3589,8,0,54,1,10,1,70,1,1
0,1042.0,196000.0,39431053.0,237.0,1300,6,1,45,1,8,5,48,0,1
0,9174.0,4270000.0,2055820149.0,1567.0,2377,6,0,23,1,12,3,76,1,2
0,1437.0,57700.0,10324735.0,380.0,4434,6,0,18,1,11,3,81,1,1
0,486.0,76200.0,28949889.0,262.0,360,6,1,18,1,11,0,47,1,1
0,1725.0,1550000.0,1155863803.0,4574.0,4334,6,1,23,1,7,3,40,1,2
0,642.0,204000.0,54377736.0,1380.0,4598,6,0,18,1,4,2,65,1,1
0,632.0,51700.0,15202513.0,538.0,3431,6,0,45,1,15,3,36,1,1
0,786.0,20700.0,4259846.0,110.0,2346,6,1,45,1,11,1,78,1,1
0,582.0,130000.0,120557070.0,2312.0,4987,6,1,45,1,5,2,87,0,1
0,640.0,70100.0,36749841.0,2146.0,1648,10,1,25,1,8,1,78,1,1
0,16546.0,786000.0,82467163.0,410.0,2326,6,0,19,1,15,6,47,0,2
0,276.0,11100000.0,5812688618.0,1387.0,2271,8,1,23,1,13,2,42,1,1
1,40.0,1540000.0,576218494.0,2074.0,3790,10,1,45,1,10,5,86,1,1
0,5109.0,224000.0,46295873.0,429.0,2150,6,1,18,1,20,1,22,1,1
0,16347.0,37200.0,68631882.0,3067.0,5001,4,1,45,1,16,5,30,0,1
0,261.0,406000.0,134228567.0,198.0,5156,8,1,23,1,12,3,30,1,1
0,556.0,164000.0,50654934.0,500.0,3128,6,0,18,1,10,1,32,0,1
1,15.0,8720000.0,13242020359.0,1953.0,1149,8,0,19,1,11,4,30,0,3
0,878.0,154000.0,50177249.0,699.0,2022,6,1,6,1,2,2,30,1,1
0,195.0,80000.0,88283707.0,83.0,2905,8,0,54,0,8,5,56,1,1
0,122.0,4030.0,257871.0,7.0,1477,6,1,45,0,9,0,52,0,1
0,37938.0,58900.0,19179577.0,27.0,71,6,1,9,1,0,5,83,1,3
0,177.0,1750.0,903697.0,125.0,489,10,1,45,0,3,1,65,0,1
0,484.0,24200.0,38696628.0,3151.0,2665,13,1,23,1,6,4,63,1,2
0,250.0,36600.0,18718574.0,31.0,3393,8,0,18,0,13,3,61,1,1
0,1099.0,17100.0,6800128.0,442.0,4948,6,1,18,1,4,4,83,1,1
0,42901.0,19600.0,7954100.0,130.0,127,6,1,20,1,5,0,94,1,3
0,10446.0,312000.0,206729755.0,4728.0,2013,13,1,45,1,11,5,70,0,1
1,14.0,172000.0,159220599.0,645.0,519,10,1,53,1,12,3,63,1,3
0,90.0,12700.0,19015705.0,376.0,602,4,1,18,1,11,5,69,1,1
1,60.0,54800.0,62987595.0,1216.0,1605,10,1,45,1,4,1,70,1,1
0,342.0,168000.0,104015958.0,573.0,1185,8,1,33,1,21,5,55,1,2
0,719.0,6820000.0,4907932180.0,4091.0,2084,6,0,52,1,11,3,24,0,1
0,1520.0,56300.0,20757164.0,907.0,2962,6,1,45,1,15,5,83,0,1
0,267.0,2850000.0,4355500042.0,2483.0,6010,8,1,54,1,9,6,66,0,1
0,222.0,120.0,0.0,0.0,92,8,0,54,1,13,3,22,1,1
0,2792.0,3270000.0,2427599432.0,5542.0,6101,6,1,45,1,10,2,56,1,1
0,11777.0,331000.0,440840064.0,7316.0,4833,7,1,45,1,15,0,26,1,1
0,641.0,512000.0,742720669.0,4086.0,4220,6,1,54,1,9,4,87,1,1
0,258.0,43500.0,122777672.0,1146.0,1018,8,1,45,1,5,6,91,1,1
0,10250.0,312000.0,207419216.0,4762.0,2013,13,1,45,1,11,6,71,0,1
0,742.0,511000.0,731921238.0,4005.0,4220,6,0,54,1,9,2,93,1,1
0,598.0,1000000.0,851022903.0,5629.0,4223,6,0,54,1,9,0,66,1,1
0,662.0,269000.0,122155438.0,2960.0,5589,6,1,45,1,10,6,15,1,1
0,269.0,97900.0,34348404.0,3786.0,4250,6,1,45,1,10,0,40,1,1
0,374.0,380000.0,321250311.0,13383.0,3062,4,0,18,1,14,6,57,1,1
0,529.0,148000.0,75405296.0,952.0,4141,6,1,45,1,10,6,38,1,1
0,282.0,20400.0,6316134.0,569.0,3888,6,0,45,1,1,6,49,1,1
0,197.0,155000.0,84621499.0,1316.0,5069,6,1,45,1,10,3,21,1,1
0,663.0,204000.0,53833195.0,1367.0,4598,6,0,18,1,4,2,60,1,1
0,450.0,37000.0,19389582.0,374.0,531,6,1,54,1,0,6,50,1,1
0,1317.0,82000.0,69830182.0,1730.0,5202,6,1,54,1,2,5,71,1,1
0,411.0,40500.0,22286428.0,422.0,531,6,1,54,1,3,5,35,1,1
0,888.0,16000000.0,9226824116.0,1650.0,6192,6,0,53,1,10,6,95,1,2
0,606.0,245000.0,119237160.0,1088.0,3601,4,0,45,1,10,1,62,1,1
0,655.0,177000.0,136950568.0,2175.0,1849,6,1,45,1,10,4,44,1,1
0,105.0,2880000.0,6787117110.0,485134.0,7227,9,0,45,1,1,1,41,1,2
0,38677.0,40800.0,9986532.0,18.0,71,6,1,9,0,22,3,67,1,3
0,489.0,13800000.0,8907372141.0,9442.0,7330,13,1,54,1,18,6,39,1,3
0,849.0,180000.0,38175304.0,749.0,1003,6,1,54,1,10,6,48,0,1
0,653.0,425000.0,385511689.0,13999.0,3062,4,0,18,1,16,6,74,1,2
0,1374.0,1570000.0,793655704.0,1780.0,5163,9,1,6,1,0,3,59,1,2
0,1307.0,246000.0,141867962.0,1619.0,4244,6,1,45,1,9,0,49,1,1
0,12799.0,329000.0,437245157.0,7272.0,4833,7,1,45,1,18,4,30,1,1
0,243.0,1300000.0,426902471.0,1505.0,1457,4,1,41,0,9,3,34,1,2
0,6243.0,161000.0,23192351.0,275.0,1785,6,1,25,1,15,1,63,1,1
