video_category_id,video_trending_country,publish_hour,publish_day_of_week,title_length,tag_count,channel_subscriber_count,video_definition,video_licensed_content,channel_have_hidden_subscribers,is_shorts,reach_level
6,1,11,4,9,1,70700.0,1,1,0,0,1
9,0,8,3,59,1,1580000.0,1,1,0,0,2
6,1,0,5,50,0,260000.0,1,1,0,0,1
4,1,11,4,53,1,2890000.0,1,1,0,0,1
5,0,7,0,50,1,382000.0,1,1,0,0,1
6,1,16,5,88,1,26100.0,1,1,0,0,1
6,0,10,2,77,1,316000.0,1,1,0,0,1
10,1,12,5,74,0,53600.0,1,1,0,0,1
6,1,16,6,40,1,52300.0,1,1,0,0,1
6,1,7,1,42,1,5650.0,1,1,0,0,1
6,1,10,3,39,1,182000.0,1,1,0,0,1
6,1,20,1,22,0,177000.0,1,1,0,0,1
10,1,10,6,39,0,36600.0,1,1,0,0,1
10,1,8,6,58,1,143000.0,1,1,0,0,2
10,0,23,0,88,1,4430000.0,1,1,0,1,3
7,1,14,3,97,1,17800000.0,1,1,0,1,3
7,1,17,3,33,1,328000.0,1,1,0,0,1
6,1,15,1,38,1,138000.0,1,1,0,0,1
6,0,10,0,60,1,72200.0,1,1,0,0,1
10,1,15,6,49,1,74800.0,1,1,0,0,2
6,0,15,2,66,1,362000.0,1,1,0,0,2
10,1,14,3,53,0,26600.0,1,1,0,0,1
6,0,14,4,89,1,19800.0,1,1,0,0,1
8,0,10,2,28,0,8750.0,1,1,0,0,1
8,1,16,0,25,1,889.0,1,1,0,0,1
6,1,9,2,52,1,525000.0,1,1,0,0,1
6,1,18,3,45,0,940000.0,1,1,0,0,2
6,1,4,5,77,1,195000.0,1,1,0,0,1
6,1,11,3,65,1,194000.0,1,1,0,0,1
6,1,13,5,32,1,720000.0,1,1,0,0,3
6,1,12,0,41,1,114000.0,1,1,0,0,1
6,1,12,6,25,1,136000.0,1,1,0,0,1
6,1,9,6,35,1,887000.0,1,1,0,0,1
6,1,0,5,30,0,241000.0,1,1,0,0,1
6,1,7,3,52,1,451000.0,1,1,0,0,1
8,1,15,2,44,1,7220.0,1,1,0,0,1
6,1,1,5,95,1,663000.0,1,1,0,0,1
8,0,13,5,61,1,58400.0,1,0,0,0,1
8,1,10,1,23,1,0.0,1,1,0,0,1
10,0,23,3,98,1,331000.0,1,1,0,1,1
6,1,5,6,35,1,366000.0,1,1,0,0,1
6,1,11,5,31,1,3900.0,1,1,0,0,1
6,0,13,2,21,1,181000.0,1,0,0,0,2
6,1,15,0,77,1,86400.0,1,1,0,0,1
10,1,10,2,21,0,19200.0,1,1,0,0,1
10,1,1,6,49,1,89300.0,1,1,0,1,1
12,1,2,6,33,0,827.0,1,0,0,0,1
6,1,9,3,36,0,57200.0,1,1,0,0,1
6,1,4,6,90,1,144000.0,1,1,0,0,1
10,1,10,0,58,1,139000.0,1,1,0,1,1
6,1,23,5,72,1,64200.0,1,1,0,0,1
6,0,13,2,32,1,363000.0,1,1,0,0,1
6,0,9,5,100,1,510000.0,1,1,0,0,1
10,0,14,5,34,0,283.0,1,0,0,0,1
6,0,8,2,34,1,2810000.0,1,1,0,0,3
6,0,19,4,52,1,7900000.0,1,1,0,0,3
13,0,13,3,87,0,1160000.0,1,1,0,0,2
6,1,10,0,67,1,1550000.0,1,1,0,0,1
6,1,10,1,37,1,783000.0,1,1,0,0,1
5,1,10,4,33,1,219000.0,1,1,0,0,1
8,1,11,4,49,1,574000.0,1,1,0,0,1
10,1,8,2,23,1,82000.0,1,1,0,1,1
6,1,12,2,99,1,19200.0,1,1,0,0,1
12,1,19,5,18,1,552000.0,1,1,0,0,1
10,0,10,4,79,0,27500.0,1,1,0,0,1
10,1,18,2,38,1,47800.0,1,1,0,1,2
6,1,15,0,55,1,58700.0,1,1,0,0,1
6,0,9,1,84,1,980000.0,1,1,0,0,1
6,1,4,4,45,1,112000.0,1,1,0,0,1
13,0,0,4,47,1,9760000.0,1,1,0,0,3
6,1,16,4,88,1,5490000.0,1,0,0,0,3
6,0,12,1,33,1,326000.0,1,1,0,0,1
4,0,13,1,49,0,33600.0,1,1,0,0,1
6,1,4,3,69,1,1630000.0,1,1,0,0,1
8,1,4,4,37,1,1050000.0,1,0,0,0,2
6,1,2,5,99,1,441000.0,1,1,0,0,1
6,0,12,5,26,1,56800.0,1,0,0,0,1
6,1,0,3,53,1,6600.0,1,1,0,0,1
5,1,10,4,47,1,1420000.0,1,1,0,0,1
10,1,2,4,29,1,35200.0,1,1,0,1,1
8,1,11,4,21,0,8680000.0,1,1,0,0,2
10,1,11,6,71,1,64800.0,1,1,0,0,1
8,0,16,5,37,0,157000.0,1,1,0,0,1
6,1,12,1,41,1,200000.0,1,0,0,0,1
8,1,10,2,3,1,218.0,1,1,0,0,1
6,1,11,5,39,1,111000.0,1,1,0,0,1
6,1,1,2,94,1,423000.0,1,1,0,0,1
13,0,12,1,39,0,1160000.0,1,1,0,0,1
6,1,8,5,44,1,56900.0,1,1,0,0,1
8,1,10,1,52,0,393000.0,1,1,0,0,1
6,0,9,2,28,0,18100.0,1,1,0,0,1
4,1,13,6,12,1,1310000.0,1,1,0,0,1
9,1,12,3,40,1,344000.0,1,1,0,0,1
10,1,9,0,28,1,286000.0,1,1,0,0,1
4,1,14,1,82,1,1060000.0,1,1,0,0,1
6,1,0,4,60,1,82500.0,1,1,0,0,1
4,1,10,4,42,0,32900.0,1,1,0,0,1
5,0,4,3,99,1,46100.0,1,1,0,0,1
6,1,9,6,84,1,510000.0,1,1,0,0,1
6,0,4,5,53,1,3820000.0,1,1,0,0,1
6,1,4,1,100,0,57200.0,1,1,0,0,1
10,1,21,3,74,0,35200.0,1,1,0,0,1
6,0,10,4,17,1,21600.0,1,1,0,0,1
4,0,15,2,28,1,24400.0,1,1,0,0,1
6,1,3,6,40,0,259000.0,1,1,0,0,1
10,1,11,5,79,1,28200.0,1,1,0,1,2
10,1,1,6,8,0,36200.0,1,1,0,0,1
9,1,10,3,74,1,2050000.0,1,1,0,0,2
10,1,10,5,51,0,39400.0,1,1,0,0,1
6,1,10,3,57,1,17600.0,1,1,0,0,1
6,1,14,4,16,0,203000.0,1,1,0,0,1
6,0,19,4,56,1,53000.0,1,1,0,0,1
6,1,7,6,41,1,52500.0,1,1,0,0,1
8,1,10,1,67,1,119000.0,1,1,0,0,1
6,1,19,6,60,0,25900.0,1,1,0,0,1
10,1,11,3,69,0,5310.0,1,1,0,0,1
6,1,11,2,37,1,203000.0,1,1,0,0,1
6,1,9,5,36,0,728000.0,1,1,0,0,1
6,1,3,3,77,0,35300.0,1,1,0,0,1
6,1,10,4,33,1,203000.0,1,1,0,0,1
6,0,3,5,69,0,31900.0,1,1,0,0,1
6,1,11,3,18,0,22000.0,1,1,0,0,1
2,1,1,1,9,1,19300.0,1,1,0,1,1
6,1,16,5,26,1,35800.0,1,1,0,0,1
8,1,7,4,6,1,5200.0,1,1,0,0,1
5,1,7,0,98,0,684000.0,1,1,0,0,1
4,0,4,4,54,1,341000.0,1,1,0,1,1
4,1,6,3,52,1,112000.0,1,1,0,1,3
4,1,9,2,52,0,1840000.0,1,1,0,0,1
4,1,0,0,24,1,757000.0,1,0,0,0,1
6,1,10,3,64,1,151000.0,1,1,0,0,1
6,0,11,1,19,0,55400.0,1,1,0,0,1
6,1,23,2,30,0,88800.0,1,1,0,0,1
10,1,10,2,31,0,16800.0,1,1,0,0,1
10,1,21,1,60,0,7550.0,1,1,0,0,1
9,1,16,3,33,1,1410000.0,1,1,0,0,2
10,1,9,2,40,1,242000.0,1,1,0,0,1
6,1,9,2,47,1,199000.0,1,1,0,0,1
6,1,11,6,17,1,391000.0,1,1,0,0,1
6,1,1,4,68,1,65200.0,1,1,0,0,1
4,1,16,6,14,0,301000.0,1,1,0,1,1
6,1,10,4,34,1,10000.0,1,1,0,0,1
7,1,14,1,27,0,209000.0,1,1,0,1,1
6,1,9,6,80,1,514000.0,1,1,0,0,1
6,1,10,3,55,0,153000.0,1,1,0,0,1
6,1,14,0,86,1,29400.0,1,1,0,0,1
4,0,13,6,51,1,360000.0,1,1,0,0,2
4,1,8,0,24,1,1130000.0,1,1,0,0,2
6,1,12,3,24,1,40900.0,1,1,0,0,1
6,1,11,5,43,1,333000.0,1,1,0,0,1
6,1,1,0,40,1,105000.0,1,1,0,0,1
6,1,5,3,77,1,108000.0,1,1,0,0,1
6,1,21,3,57,1,53600.0,1,1,0,0,1
10,0,6,3,20,1,19700.0,1,1,0,1,3
6,1,21,0,87,1,52700.0,1,1,0,0,1
6,0,11,0,48,1,333000.0,1,1,0,0,1
6,0,7,5,29,0,67200.0,1,1,0,0,1
7,1,14,3,51,1,20900.0,1,1,0,0,1
8,0,5,2,9,1,904.0,1,1,0,0,1
6,1,5,1,33,1,365000.0,1,0,0,0,1
9,1,14,4,48,1,437000.0,1,1,0,0,1
10,1,4,2,70,1,411000.0,1,1,0,0,2
6,1,9,0,70,1,510000.0,1,1,0,0,1
6,1,21,3,89,1,111000.0,1,1,0,0,1
10,1,15,4,34,0,7780.0,1,1,0,0,1
13,1,13,1,71,0,312000.0,1,1,0,0,1
8,1,11,3,100,1,833000.0,1,1,0,0,1
6,1,9,1,90,1,513000.0,1,1,0,0,1
13,1,11,6,70,0,312000.0,1,1,0,0,1
8,1,4,4,11,1,32100.0,1,1,0,0,3
6,0,11,2,66,1,545000.0,1,1,0,0,1
6,1,9,2,32,0,1940000.0,1,1,0,0,1
6,0,15,6,59,1,101000.0,1,1,0,0,1
13,1,14,0,62,0,313000.0,1,1,0,0,2
6,1,14,1,20,1,29200.0,1,1,0,0,1
10,1,12,4,24,0,297.0,1,0,0,0,1
6,1,6,6,51,1,207000.0,1,1,0,0,1
6,1,13,4,76,1,305000.0,1,1,0,1,1
6,1,10,3,41,1,318000.0,1,1,0,0,1
4,0,9,0,54,1,152000.0,1,1,0,0,1
4,1,14,5,98,1,2450000.0,1,1,0,0,2
5,1,10,2,50,1,1360000.0,1,1,0,1,1
6,1,16,5,57,1,947000.0,1,1,0,0,1
6,1,10,4,42,0,531000.0,1,1,0,0,1
6,1,21,0,21,0,177000.0,1,1,0,0,1
8,1,12,4,44,1,1080000.0,1,1,0,0,2
6,0,17,2,89,1,1040000.0,1,1,0,0,1
6,1,12,5,67,1,386000.0,1,1,0,0,1
14,1,3,0,36,1,592000.0,1,1,0,0,1
6,1,20,5,89,1,53600.0,1,1,0,0,1
9,0,12,4,79,0,852000.0,1,1,0,0,2
6,0,7,4,43,1,17400.0,1,0,0,0,1
6,1,6,6,35,1,34400.0,1,1,0,0,1
6,1,11,6,60,0,143000.0,1,1,0,0,1
10,1,1,4,37,1,77300.0,1,1,0,1,1
6,1,14,6,81,1,119000.0,1,1,0,0,1
6,1,10,1,45,1,42500.0,1,0,0,0,1
13,1,15,6,39,1,13200000.0,1,1,0,0,3
6,0,10,0,51,1,305000.0,1,1,0,0,1
6,1,21,6,33,0,130000.0,1,1,0,0,1
6,0,11,3,40,1,57500.0,1,1,0,0,1
6,1,10,2,44,0,56200.0,1,1,0,0,1
5,1,20,2,70,1,1290000.0,1,1,0,0,3
8,1,15,3,4,1,19700.0,1,1,0,0,1
6,1,9,1,56,0,206000.0,1,1,0,0,1
6,1,2,6,30,1,173000.0,1,1,0,0,1
6,1,12,1,23,0,21100.0,1,0,0,0,1
6,1,9,2,43,1,272000.0,1,1,0,0,1
4,1,22,1,42,1,18100000.0,1,1,0,1,3
6,1,11,3,39,1,235000.0,1,1,0,0,1
4,1,14,0,56,1,307000.0,1,1,0,1,2
6,0,14,0,54,1,2430000.0,1,1,0,0,2
6,1,2,4,29,0,11400.0,1,1,0,0,1
6,0,8,3,36,1,31700.0,1,1,0,0,1
6,1,12,0,31,0,146000.0,1,1,0,0,1
6,0,17,6,50,0,117000.0,1,1,0,0,1
6,0,7,1,89,1,48200.0,1,1,0,0,1
6,1,15,1,63,1,69200.0,1,1,0,0,1
6,0,10,4,98,1,55000.0,1,1,0,0,1
6,1,9,2,14,0,210000.0,1,1,0,0,1
6,0,4,6,57,1,223000.0,1,1,0,0,2
4,0,11,0,70,1,282000.0,1,1,0,0,1
6,1,3,0,71,1,60100.0,1,1,0,0,1
13,0,14,5,58,1,216000.0,1,1,0,0,1
6,1,10,4,45,1,103000.0,1,1,0,0,1
6,1,15,6,42,1,11100.0,1,1,0,0,1
10,1,13,3,45,0,93800.0,1,1,0,0,1
6,1,12,0,28,1,23200000.0,1,1,0,0,3
13,1,13,6,72,0,104000.0,1,1,0,0,2
4,1,0,3,22,1,677000.0,1,0,0,0,1
6,0,16,2,63,1,615000.0,1,1,0,0,3
6,1,9,3,64,0,260000.0,1,1,0,0,1
5,1,10,5,91,1,426000.0,1,1,0,1,1
4,1,15,2,40,0,6610000.0,1,1,0,0,2
8,0,14,3,60,0,190000.0,1,1,0,0,1
6,0,2,3,74,0,31600.0,1,1,0,0,1
6,1,8,2,41,0,194000.0,1,1,0,0,1
6,1,9,6,53,1,32100.0,1,1,0,0,1
11,1,20,6,36,1,35700.0,1,1,0,1,1
8,1,15,3,5,1,2330.0,1,1,0,0,2
6,0,15,1,79,1,165000.0,1,1,0,0,1
5,1,12,2,50,1,1280000.0,1,1,0,0,1
6,0,14,2,55,1,1030000.0,1,1,0,0,1
6,1,4,4,39,1,295000.0,1,1,0,0,1
6,1,12,2,64,1,105000.0,1,1,0,0,1
6,0,9,0,59,1,248000.0,1,1,0,0,1
6,1,23,3,94,1,53600.0,1,1,0,0,1
6,1,13,3,53,1,259000.0,1,0,0,0,2
6,1,10,5,50,1,102000.0,1,1,0,0,1
6,1,9,5,13,0,201000.0,1,1,0,0,1
6,1,18,3,54,0,135000.0,1,1,0,0,1
6,1,12,1,55,1,119000.0,1,1,0,0,1
6,1,13,5,92,1,94000.0,1,1,0,0,1
6,1,22,5,67,1,339000.0,1,1,0,0,1
13,0,7,2,47,1,101000.0,1,1,0,1,1
8,1,9,1,24,1,103000.0,1,1,0,0,1
10,1,1,5,30,1,240000.0,1,1,0,0,1
4,1,13,1,26,1,1400000.0,1,1,0,0,1
10,1,11,1,63,1,38600.0,1,1,0,0,1
4,1,12,1,35,0,91900000.0,1,1,0,1,3
6,0,16,2,46,0,39700.0,1,1,0,0,1
5,1,11,1,30,1,225000.0,1,1,0,0,1
5,1,11,1,62,1,18600.0,1,1,0,0,1
8,1,9,4,79,0,2920000.0,1,1,0,0,1
6,1,9,3,58,1,326000.0,1,1,0,0,1
6,0,18,3,61,1,162000.0,1,1,0,0,1
6,1,11,3,35,0,3050.0,1,1,0,0,1
10,1,10,5,33,1,32000.0,1,1,0,0,1
6,1,1,0,30,1,56800.0,1,1,0,0,1
10,1,12,4,38,1,53400.0,1,1,0,1,1
6,1,10,2,52,1,55400.0,1,1,0,0,1
6,0,19,2,38,1,21400.0,1,1,0,0,1
6,1,10,1,31,1,75000.0,1,1,0,0,1
6,1,10,6,55,1,28400.0,1,1,0,0,1
6,1,16,4,56,1,7020000.0,1,0,0,0,3
6,1,11,3,38,1,73200.0,1,1,0,0,1
6,0,7,1,61,0,23300.0,1,1,0,0,1
7,1,17,2,32,0,327000.0,1,1,0,0,1
6,0,6,5,69,1,7720.0,1,1,0,0,1
6,1,10,3,61,1,72300.0,1,1,0,0,1
6,1,9,4,37,1,857000.0,1,1,0,0,1
8,1,16,5,55,0,71600.0,1,1,0,0,1
10,1,9,5,30,1,477000.0,1,1,0,1,2
6,0,18,5,15,1,8440.0,1,0,0,0,1
6,0,17,4,35,1,62800.0,1,1,0,0,1
10,0,10,6,42,1,1670000.0,1,1,0,1,3
6,0,4,2,52,1,203000.0,1,1,0,0,1
4,1,14,3,27,0,36900.0,1,1,0,0,1
8,1,10,2,2,1,55400.0,1,1,0,0,1
6,1,8,3,84,0,131000.0,1,1,0,0,1
11,1,12,3,33,0,798000.0,1,1,0,0,2
6,0,20,1,84,1,351000.0,1,1,0,0,1
9,1,10,6,38,1,2850000.0,1,1,0,0,2
7,1,17,1,31,1,330000.0,1,1,0,0,1
6,0,11,4,29,0,24900.0,1,0,0,0,1
6,1,11,5,88,0,56900.0,1,1,0,0,1
6,1,2,6,40,1,29700.0,1,1,0,0,1
10,1,15,4,75,1,30900.0,1,1,0,0,1
13,1,9,0,36,0,935000.0,1,1,0,0,1
4,0,17,6,85,0,120000.0,1,0,0,0,2
10,1,13,0,45,0,989000.0,1,1,0,0,1
4,1,17,1,57,0,8310000.0,1,1,0,1,3
8,1,3,4,4,1,35.0,1,1,0,0,1
10,0,4,6,72,1,134000.0,1,1,0,0,1
6,0,11,4,44,0,21100.0,1,1,0,0,1
10,0,20,2,41,0,16200.0,1,1,0,0,1
10,1,9,3,57,0,17600.0,1,1,0,0,1
6,1,9,0,59,1,302000.0,1,1,0,0,1
6,1,20,5,14,0,177000.0,1,1,0,0,1
6,1,9,3,82,1,511000.0,1,1,0,0,1
6,1,16,4,71,0,55600.0,1,1,0,0,1
6,1,9,4,58,1,350000.0,1,1,0,0,1
6,1,10,1,39,1,121000.0,1,1,0,0,1
6,1,10,3,44,0,54300.0,1,1,0,0,1
8,0,13,2,34,1,81300000.0,1,1,0,1,1
6,1,9,5,28,0,875000.0,1,0,0,0,2
8,1,9,2,15,1,507.0,1,1,0,0,1
4,0,10,1,62,1,245000.0,1,1,0,0,1
11,1,3,6,21,1,167000.0,1,1,0,1,1
6,0,11,5,32,1,1610000.0,1,1,0,0,3
6,1,10,1,45,0,18000.0,1,1,0,0,1
6,1,6,0,82,1,129000.0,1,1,0,0,1
6,1,4,6,32,1,61200.0,1,1,0,0,1
6,0,19,6,53,1,50600.0,1,1,0,0,1
6,1,11,0,32,0,25400.0,1,1,0,0,1
9,1,20,3,25,1,629000.0,1,1,0,0,1
8,1,12,1,61,1,134000.0,1,1,0,0,1
9,1,16,0,85,1,3350000.0,1,1,0,0,2
4,1,14,1,29,1,770000.0,1,0,0,0,1
9,1,2,4,96,1,148000.0,1,1,0,0,1
6,1,10,5,70,0,78400.0,1,1,0,0,1
6,0,12,2,34,0,7570000.0,1,1,0,0,1
10,1,5,3,35,1,16200.0,1,1,0,1,1
6,1,3,3,27,1,20700.0,1,1,0,0,1
6,1,12,5,87,1,135000.0,1,1,0,0,1
6,1,15,6,60,1,192000.0,1,1,0,0,1
6,0,10,6,58,1,116000.0,1,1,0,0,1
9,1,9,1,75,1,948000.0,1,1,0,1,1
6,0,10,0,15,0,21100.0,1,1,0,0,1
6,1,17,6,51,0,154000.0,1,1,0,0,1
6,1,10,4,80,1,64100.0,1,1,0,0,1
4,1,13,6,25,0,11900.0,1,1,0,0,1
6,1,10,4,41,0,163000.0,1,1,0,0,1
6,1,3,4,30,0,11500.0,1,1,0,0,1
6,0,12,6,42,1,3750.0,1,1,0,0,1
6,1,9,5,34,1,57700.0,1,1,0,0,1
6,1,9,4,68,1,140000.0,1,1,0,0,1
6,1,13,3,43,1,10000000.0,1,0,0,0,3
6,0,10,6,28,1,17900.0,1,1,0,0,1
4,1,11,2,45,1,509000.0,1,1,0,1,1
6,1,2,6,21,0,87700.0,1,1,0,0,1
6,0,10,5,89,0,583000.0,1,1,0,0,1
8,1,16,2,4,1,17.0,1,1,0,0,1
6,1,13,6,47,1,32900.0,1,1,0,0,1
13,1,6,6,65,0,114000.0,1,1,0,0,2
6,1,10,3,75,1,23300.0,1,1,0,0,1
10,0,3,0,60,0,31400.0,1,1,0,0,1
4,0,12,2,45,0,390000.0,1,1,0,0,2
10,1,21,2,36,0,675.0,1,0,0,0,1
6,1,9,2,33,1,122000.0,1,1,0,0,1
6,1,3,2,65,1,465000.0,1,1,0,0,1
6,1,5,5,76,1,427000.0,1,1,0,0,1
6,1,10,4,45,1,94800.0,1,1,0,0,1
6,1,9,4,27,1,119000.0,1,1,0,0,1
9,1,8,2,98,1,453000.0,1,1,0,0,1
6,1,9,3,65,1,1000000.0,1,1,0,0,1
4,1,6,0,17,1,56000.0,1,1,0,1,1
8,1,16,0,62,0,400000.0,1,0,0,0,1
6,1,4,2,47,1,596000.0,1,1,0,0,1
6,1,10,5,60,1,67700.0,1,1,0,0,1
6,1,11,5,47,0,25600.0,1,1,0,0,1
1,0,19,5,82,1,127000.0,1,0,0,0,1
6,0,3,6,23,1,400000.0,1,1,0,0,1
6,1,13,5,30,1,17600.0,1,1,0,0,1
6,1,4,5,18,0,205000.0,1,1,0,0,1
6,1,14,2,47,0,788000.0,1,1,0,0,1
4,1,4,2,8,1,3510000.0,1,1,0,1,1
6,1,10,2,84,1,64200.0,1,1,0,0,1
10,1,5,5,42,1,17100.0,1,1,0,0,1
6,1,11,0,12,0,768000.0,1,1,0,0,1
9,1,16,4,83,1,3340000.0,1,1,0,0,2
6,0,13,0,80,0,4800.0,1,1,0,0,1
9,1,10,0,73,1,729000.0,1,1,0,0,1
6,0,8,3,59,1,31200.0,1,1,0,0,1
6,1,11,0,96,1,18800.0,1,1,0,0,1
13,0,0,3,89,1,4360000.0,1,1,0,0,3
4,1,4,3,46,1,463000.0,1,1,0,1,1
4,0,14,3,49,1,7070000.0,1,1,0,0,3
6,0,19,0,63,1,164000.0,1,1,0,0,1
6,1,3,4,25,1,127000.0,1,1,0,0,1
6,1,9,4,99,1,93800.0,1,1,0,0,1
6,1,6,5,44,1,3250000.0,1,1,0,0,1
6,1,9,4,44,1,598000.0,1,1,0,0,1
10,1,14,6,68,0,364.0,1,0,0,0,1
10,1,10,2,53,1,324000.0,1,1,0,1,1
6,0,13,4,41,0,96000.0,1,1,0,0,1
6,1,10,3,53,1,97600.0,1,1,0,0,1
10,0,16,4,56,1,17000.0,1,1,0,1,1
6,0,10,0,96,1,52800.0,1,1,0,0,1
6,0,14,3,71,1,85500.0,1,1,0,0,1
6,1,10,0,51,1,100000.0,1,1,0,0,1
4,0,18,3,21,0,164000.0,1,0,0,0,1
10,1,8,5,60,0,83000.0,1,1,0,1,1
6,1,22,5,45,1,119000.0,1,1,0,0,1
6,0,11,1,68,1,319000.0,1,1,0,0,1
5,1,9,5,40,1,26400.0,1,1,0,0,2
6,1,7,6,31,1,319000.0,1,1,0,0,1
6,1,4,2,33,0,362000.0,1,0,0,0,1
10,1,14,2,40,1,30300.0,1,1,0,0,1
8,1,2,3,48,0,196000.0,1,0,0,0,1
8,1,12,6,85,0,2880000.0,1,1,0,0,1
6,0,9,5,69,0,579000.0,1,1,0,0,1
8,1,1,5,35,0,441000.0,1,1,0,0,1
10,1,2,4,36,0,1610.0,1,1,0,0,1
10,1,3,3,37,1,115000.0,1,1,0,0,1
6,0,17,4,44,1,110000.0,1,1,0,0,1
6,1,10,1,72,1,15100.0,1,1,0,0,1
8,0,13,4,53,1,6190000.0,1,1,0,0,1
6,0,13,6,59,1,2260000.0,1,1,0,0,2
10,0,11,1,79,0,1090000.0,1,1,0,0,2
6,1,9,2,37,1,4900.0,1,1,0,0,1
6,0,10,3,28,1,56400.0,1,1,0,0,1
4,1,15,5,45,0,39500.0,1,1,0,1,1
13,1,8,0,37,0,937000.0,1,1,0,0,1
6,0,10,6,25,1,13900.0,1,1,0,0,1
6,0,2,0,68,1,3690000.0,1,1,0,0,2
4,1,4,4,49,1,59500.0,1,1,0,0,1
6,1,13,1,46,0,144000.0,1,1,0,0,1
6,0,12,6,38,0,205000.0,1,1,0,0,1
8,1,10,5,7,1,15.0,1,1,0,0,1
6,1,8,4,52,1,513000.0,1,1,0,0,1
6,1,9,4,47,1,133000.0,1,1,0,0,1
9,1,9,1,28,1,726000.0,1,1,0,1,2
6,0,17,5,38,1,25100.0,1,1,0,0,1
6,1,10,3,66,1,49800.0,1,1,0,0,1
6,1,14,3,54,1,191000.0,1,1,0,0,1
7,1,17,6,32,1,329000.0,1,1,0,0,1
4,1,15,4,46,0,38200.0,1,1,0,0,1
4,1,8,6,47,1,37400.0,1,1,0,1,1
5,1,12,1,30,1,217000.0,1,1,0,0,1
6,1,22,6,46,1,441000.0,1,1,0,0,1
6,0,15,2,51,1,1140000.0,1,1,0,0,2
6,1,11,4,41,1,56000.0,1,1,0,0,1
10,1,11,1,23,1,142000.0,1,1,0,1,1
6,1,11,2,77,0,72300.0,1,1,0,0,1
6,1,4,1,62,1,193000.0,1,1,0,0,1
10,1,21,4,59,0,8080.0,1,1,0,0,1
4,0,0,3,47,0,321000.0,1,1,0,0,1
6,1,13,3,36,1,2470000.0,1,1,0,0,3
10,1,12,1,56,0,48700.0,1,1,0,1,1
6,1,10,3,11,1,27200.0,1,1,0,0,1
8,1,15,1,30,1,1160000.0,1,1,0,0,1
6,1,9,3,92,1,271000.0,1,1,0,0,1
6,0,12,6,89,1,20400.0,1,1,0,0,1
6,1,9,2,71,1,335000.0,1,1,0,0,1
6,0,0,1,32,1,14000000.0,1,1,0,0,2
6,1,4,4,24,0,366000.0,1,0,0,0,1
6,0,17,1,63,1,175000.0,1,1,0,0,1
6,1,16,6,70,0,55200.0,1,1,0,0,1
6,1,10,3,96,1,65000.0,1,1,0,0,1
6,1,10,6,43,1,1680000.0,1,1,0,0,3
6,1,6,5,41,1,555000.0,1,1,0,0,1
5,1,12,2,37,1,1350000.0,1,1,0,0,2
4,1,12,5,30,1,581000.0,1,1,0,0,1
4,1,9,2,44,0,110000.0,1,1,0,1,1
6,0,12,5,44,0,15100.0,1,1,0,0,1
3,1,1,5,33,1,35100.0,1,1,0,0,1
6,0,11,0,31,1,14100000.0,1,1,0,0,1
6,0,1,4,50,1,2060.0,1,1,0,0,1
6,1,10,4,73,1,91000.0,1,1,0,0,1
4,1,14,0,55,1,336000.0,1,1,0,1,2
8,1,13,2,37,1,48400.0,1,1,0,0,1
6,1,10,5,29,0,73800.0,1,1,0,0,1
6,1,9,0,47,1,518000.0,1,1,0,0,1
6,0,10,0,50,1,32100.0,1,1,0,0,1
6,1,10,2,50,1,200000.0,1,1,0,0,1
6,1,11,2,61,1,321000.0,1,1,0,0,1
6,1,9,2,12,0,196000.0,1,1,0,0,1
6,0,1,6,20,1,1260000.0,1,1,0,1,1
10,1,10,3,55,0,75500.0,1,1,0,1,1
5,1,9,6,38,1,184000.0,1,1,0,1,1
8,1,10,6,20,1,153000.0,1,1,0,0,1
10,1,5,6,99,1,154000.0,1,1,0,1,1
6,1,10,2,51,1,385000.0,1,1,0,0,1
5,1,1,2,75,1,25300.0,1,1,0,0,2
6,0,18,0,61,1,112000.0,1,1,0,0,1
10,0,9,1,37,0,459000.0,1,1,0,0,3
6,1,23,2,57,1,336000.0,1,1,0,0,1
7,1,16,2,31,0,327000.0,1,1,0,0,1
2,0,15,1,77,0,33400000.0,1,1,0,1,3
9,1,13,2,83,1,874000.0,1,1,0,0,1
6,0,13,0,42,1,41800000.0,1,1,0,1,3
6,1,10,0,85,1,64300.0,1,1,0,0,1
10,1,0,5,94,0,1490.0,1,1,0,0,1
9,1,7,3,63,1,3490000.0,1,1,0,0,2
6,0,14,5,58,0,62400.0,1,0,0,0,1
9,1,3,3,46,1,1260000.0,1,1,0,1,2
2,0,16,4,34,0,14000000.0,1,1,0,1,3
4,0,12,6,62,1,117000.0,1,1,0,0,2
10,1,11,3,48,1,14400.0,1,1,0,0,1
6,1,13,6,100,1,95400.0,1,1,0,0,1
6,1,11,2,27,0,481000.0,1,1,0,0,1
10,1,10,4,25,1,14900.0,1,1,0,1,1
8,1,15,5,4,1,3810.0,1,1,0,0,1
6,1,9,4,86,1,1010000.0,1,1,0,0,1
6,1,4,0,22,1,82600.0,1,1,0,0,1
6,1,4,0,33,1,2090000.0,1,0,0,0,1
6,1,9,5,80,1,1010000.0,1,1,0,0,1
6,1,10,5,100,0,59400.0,1,1,0,0,1
8,1,10,1,2,1,2260.0,1,1,0,0,1
6,1,15,5,88,1,407000.0,1,1,0,0,1
6,1,0,2,64,1,68400.0,1,1,0,0,1
5,1,13,2,35,0,7230.0,1,0,0,0,1
